City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
200,bollnas,61.3482,16.3946,12.6,93,34,4.18,SE,2023-02-03 21:50:55
201,iquique,-20.2208,-70.1431,78.84,81,37,2.48,CL,2023-02-03 21:50:56
202,vung tau,10.346,107.0843,76.26,80,100,14.12,VN,2023-02-03 21:50:57
203,saldanha,-33.0117,17.9442,64.45,88,0,11.03,ZA,2023-02-03 21:50:57
204,pangai,-19.8,-174.35,77.11,100,100,24.16,TO,2023-02-03 21:50:58
205,klaksvik,62.2266,-6.589,47.32,92,100,23.51,FO,2023-02-03 21:50:58
206,presidencia roque saenz pena,-26.7852,-60.4388,91.85,24,20,11.81,AR,2023-02-03 21:50:59
207,trincomalee,8.5711,81.2335,78.89,83,13,9.08,LK,2023-02-03 21:50:59
208,ternovka,51.678,41.6375,27.7,93,100,7.47,RU,2023-02-03 21:51:00
209,murray bridge,-35.1167,139.2667,59.13,67,67,12.03,AU,2023-02-03 21:51:00
210,mandalgovi,45.7625,106.2708,9.23,49,0,9.53,MN,2023-02-03 21:51:01
211,port shepstone,-30.7414,30.455,72.09,85,23,4.54,ZA,2023-02-03 21:51:01
212,penzance,50.1186,-5.5371,48.88,91,8,9.06,GB,2023-02-03 21:51:02
213,alice springs,-23.7,133.8833,58.55,82,0,0.0,AU,2023-02-03 21:51:03
214,kikwit,-5.041,18.8162,70.84,81,36,2.77,CD,2023-02-03 21:51:05
215,bunia,1.5667,30.25,68.47,37,52,1.92,CD,2023-02-03 21:51:07
216,vila,42.0304,-8.1588,36.7,64,0,3.6,PT,2023-02-03 21:51:08
217,tayga,56.06,85.6197,0.52,98,100,2.86,RU,2023-02-03 21:51:09
218,wamba,8.9333,8.6,80.85,16,92,4.18,NG,2023-02-03 21:51:13
219,butaritari,3.0707,172.7902,81.36,77,5,19.57,KI,2023-02-03 21:51:15
220,muncar,-8.4333,114.3333,74.19,94,100,4.47,ID,2023-02-03 21:51:17
221,makakilo city,21.3469,-158.0858,79.12,72,40,8.05,US,2023-02-03 21:51:19
222,caravelas,-17.7125,-39.2481,76.96,82,3,6.55,BR,2023-02-03 21:51:22
223,agustin codazzi,10.0341,-73.2361,93.18,25,8,2.86,CO,2023-02-03 21:51:24
224,palmer,42.1584,-72.3287,10.85,31,75,31.07,US,2023-02-03 21:48:37
225,teguldet,57.3064,88.1667,5.65,99,100,2.64,RU,2023-02-03 21:51:26
226,salym,60.0625,71.4789,-2.99,100,32,3.83,RU,2023-02-03 21:51:27
227,santa vitoria do palmar,-33.5189,-53.3681,69.75,82,92,11.27,BR,2023-02-03 21:51:29
228,provideniya,64.3833,-173.3,-6.63,90,65,11.68,RU,2023-02-03 21:51:31
229,uyuni,-20.4597,-66.825,55.02,55,71,24.05,BO,2023-02-03 21:51:32
230,souillac,-20.5167,57.5167,77.38,94,40,5.75,MU,2023-02-03 21:51:33
231,vao,-22.6667,167.4833,80.19,77,100,15.32,NC,2023-02-03 21:51:34
232,miandrivazo,-19.5167,45.4667,76.24,90,100,4.32,MG,2023-02-03 21:51:34
233,tazovskiy,67.4667,78.7,-10.86,100,100,3.56,RU,2023-02-03 21:51:35
234,bonavista,48.6499,-53.1147,31.98,97,100,41.5,CA,2023-02-03 21:51:35
235,rosetta,31.4044,30.4164,56.37,68,8,14.41,EG,2023-02-03 21:51:36
236,coihaique,-45.5752,-72.0662,81.21,49,52,7.14,CL,2023-02-03 21:51:36
237,touros,-5.1989,-35.4608,80.28,74,66,14.47,BR,2023-02-03 21:51:37
238,polson,47.6936,-114.1632,35.49,86,96,1.3,US,2023-02-03 21:48:33
239,xaltianguis,17.0667,-99.8333,78.31,40,6,8.55,MX,2023-02-03 21:51:39
240,faya,18.3851,42.4509,55.51,74,67,4.54,SA,2023-02-03 21:50:44
241,luena,-11.7833,19.9167,64.26,91,85,3.24,AO,2023-02-03 21:51:05
242,basoko,1.2391,23.616,77.59,57,67,1.92,CD,2023-02-03 21:51:40
243,avarua,-21.2078,-159.775,84.25,79,84,13.8,CK,2023-02-03 21:51:40
244,shenjiamen,29.9576,122.298,44.56,68,100,9.06,CN,2023-02-03 21:51:41
245,hofn,64.2539,-15.2082,41.95,78,100,33.04,IS,2023-02-03 21:51:41
246,norman wells,65.282,-126.8329,-29.16,75,75,3.44,CA,2023-02-03 21:51:41
247,port hardy,50.6996,-127.4199,48.38,66,100,16.11,CA,2023-02-03 21:51:42
